"","id","Letter","CorrAnswer","Stimulus","nback_run.thisRepN","nback_run.thisTrialN","nback_run.thisN","nback_run.thisIndex","fixcross.started","nback_trial.started","trial_resp.keys","trial_resp.corr","currentlevel","trial_resp.rt","Participant","date","expName","psychopyVersion","frameRate","X"
"481","C02N10_t1_nback.csv","S","right","Target",0,32,32,32,2464.36296731637,2466.36385786287,"left",0,4,0.314592932666528,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"482","C02N10_t1_nback.csv","Z","left","Pretarget",0,33,33,33,2467.86197234879,2469.86227390272,"left",1,4,0.36780918180375,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"483","C02N10_t1_nback.csv","F","left","Distractor",0,34,34,34,2471.36193048412,2473.36217236887,"left",1,4,0.355912558342425,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"484","C02N10_t1_nback.csv","V","left","Distractor",0,35,35,35,2474.86193000292,2476.8638621937,"left",1,4,0.390273987412002,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"485","C02N10_t1_nback.csv","M","left","Distractor",0,36,36,36,2478.36208960194,2480.37870843167,"left",1,4,0.475417419615951,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"486","C02N10_t1_nback.csv","Z","right","Target",0,37,37,37,2481.86213531623,2483.86285070482,"left",0,4,0.383267028894807,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"487","C02N10_t1_nback.csv","H","left","Pretarget",0,38,38,38,2485.36213579744,2487.36293780258,"left",1,4,0.387158678641754,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"488","C02N10_t1_nback.csv","L","left","Distractor",0,39,39,39,2488.86207853427,2490.86271725116,"left",1,4,0.519468995604257,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"489","C02N10_t1_nback.csv","G","left","Distractor",0,40,40,40,2492.36226636387,2494.36276328626,"left",1,4,0.587340765890076,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"490","C02N10_t1_nback.csv","K","left","Distractor",0,41,41,41,2495.86214237388,2497.86441269003,"left",1,4,0.461882460051129,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"491","C02N10_t1_nback.csv","H","right","Target",0,42,42,42,2499.36218648416,2501.36310237403,"left",0,4,0.515360483666882,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"492","C02N10_t1_nback.csv","B","left","Distractor",0,43,43,43,2502.86222738642,2504.86334313597,"left",1,4,0.486775737227617,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"493","C02N10_t1_nback.csv","Z","left","Distractor",0,44,44,44,2506.36216082,2508.36396629397,"left",1,4,0.442285304025972,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"494","C02N10_t1_nback.csv","T","left","Pretarget",0,45,45,45,2509.86209810319,2511.86329469486,"left",1,4,0.73490971186493,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"495","C02N10_t1_nback.csv","H","right","Target",0,46,46,46,2513.36216691523,2515.36388160223,"right",1,4,0.946460382389887,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"496","C02N10_t1_nback.csv","F","left","Distractor",0,47,47,47,2516.86208976234,2518.86392539171,"left",1,4,0.390208222990623,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"497","C02N10_t1_nback.csv","R","left","Distractor",0,48,48,48,2520.36215953679,2522.36418219375,"left",1,4,0.394076454187598,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"498","C02N10_t1_nback.csv","T","right","Target",0,49,49,49,2523.86223155685,2525.86322604322,"left",0,4,0.574901345347826,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"499","C02N10_t1_nback.csv","H","right","Target",0,50,50,50,2527.36214702551,2529.36393517617,"left",0,4,0.482303114955357,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"500","C02N10_t1_nback.csv","Y","left","Pretarget",0,51,51,51,2530.86290331636,2532.86431099578,"left",1,4,0.485807235818356,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"501","C02N10_t1_nback.csv","H","left","Distractor",0,52,52,52,2534.36213387262,2536.36331346178,"right",0,4,0.570827480031767,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"502","C02N10_t1_nback.csv","S","left","Distractor",0,53,53,53,2537.8621622636,2539.86395009347,"None",0,4,NA,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"503","C02N10_t1_nback.csv","Q","left","Distractor",0,54,54,54,2541.36209088515,2543.36327400313,"left",1,4,0.450938939498883,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"504","C02N10_t1_nback.csv","Y","right","Target",0,55,55,55,2544.86214975232,2546.86368703578,"left",0,4,0.406478982493354,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"505","C02N10_t1_nback.csv","R","left","Distractor",0,56,56,56,2548.36294325621,2550.37506572432,"left",1,4,0.527426490614744,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"506","C02N10_t1_nback.csv","H","left","Pretarget",0,57,57,57,2551.86185814326,2553.86397287041,"left",1,4,0.510167660778279,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"507","C02N10_t1_nback.csv","J","left","Distractor",0,58,58,58,2555.36216884005,2557.36312964221,"left",1,4,0.579126950035061,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"508","C02N10_t1_nback.csv","V","left","Distractor",0,59,59,59,2558.8620993864,2560.86367933653,"left",1,4,0.502537704667702,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"509","C02N10_t1_nback.csv","Y","left","Lure",0,60,60,60,2562.36212906059,2564.36437210857,"left",1,4,0.409721328877822,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"510","C02N10_t1_nback.csv","H","right","Target",0,61,61,61,2565.86200250418,2567.8626444291,"right",1,4,0.431639808583896,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"511","C02N10_t1_nback.csv","L","left","Distractor",0,62,62,62,2569.36205752173,2571.36247488521,"left",1,4,0.32375054817112,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"512","C02N10_t1_nback.csv","P","left","Distractor",0,63,63,63,2572.86196047911,2574.86266688524,"left",1,4,0.423464168174178,"C02N10","2021_Oct_01_1339","t1_Paradigm","2021.1.4",60.0129567845193,NA
"513","D17T06_t1_nback.csv","H","left","Distractor",0,0,0,0,295.223469285993,297.217238030804,"None",0,1,NA,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"514","D17T06_t1_nback.csv","Q","left","Pretarget",0,1,1,1,298.712905762251,300.713366433687,"left",1,1,0.813294926891103,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"515","D17T06_t1_nback.csv","Q","right","Target",0,2,2,2,302.212895656994,304.212818022934,"right",1,1,0.641637385473587,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"516","D17T06_t1_nback.csv","T","left","Distractor",0,3,3,3,305.712904158223,307.712978905067,"left",1,1,0.517728633072693,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"517","D17T06_t1_nback.csv","Q","left","Lure",0,4,4,4,309.213624518772,311.215157310013,"left",1,1,0.66351190127898,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"518","D17T06_t1_nback.csv","L","left","Distractor",0,5,5,5,312.713049481448,314.715869008913,"left",1,1,0.60257462732261,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"519","D17T06_t1_nback.csv","V","left","Pretarget",0,6,6,6,316.212821230933,318.214885911671,"left",1,1,0.607596459507477,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"520","D17T06_t1_nback.csv","V","right","Target",0,7,7,7,319.712804388837,321.713313180604,"right",1,1,0.421280519105494,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"521","D17T06_t1_nback.csv","K","left","Distractor",0,8,8,8,323.213715626509,325.215613169421,"left",1,1,0.502816479827743,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"522","D17T06_t1_nback.csv","G","left","Pretarget",0,9,9,9,326.712927255954,328.714738503215,"left",1,1,0.651784668851178,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"523","D17T06_t1_nback.csv","G","right","Target",0,10,10,10,330.213714664103,332.213249822205,"right",1,1,0.529828958096914,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"524","D17T06_t1_nback.csv","G","right","Target",0,11,11,11,333.713621791976,335.713149571617,"right",1,1,0.45343224296812,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"525","D17T06_t1_nback.csv","P","left","Pretarget",0,12,12,12,337.213582493714,339.215306162077,"left",1,1,0.503220690181479,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"526","D17T06_t1_nback.csv","P","right","Target",0,13,13,13,340.713735676603,342.713192238298,"right",1,1,0.509291223599575,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"527","D17T06_t1_nback.csv","G","left","Lure",0,14,14,14,344.213777541241,346.215338563081,"left",1,1,0.511223092384171,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"528","D17T06_t1_nback.csv","Y","left","Distractor",0,15,15,15,347.712929822388,349.713192879863,"left",1,1,0.613453018071596,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"529","D17T06_t1_nback.csv","B","left","Distractor",0,16,16,16,351.213502934901,353.215583655692,"left",1,1,0.551007013069466,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"530","D17T06_t1_nback.csv","T","left","Pretarget",0,17,17,17,354.729949002154,356.714688778913,"left",1,1,0.555944474355783,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"531","D17T06_t1_nback.csv","T","right","Target",0,18,18,18,358.212963346159,360.21306921076,"right",1,1,0.513550830597524,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"532","D17T06_t1_nback.csv","S","left","Distractor",0,19,19,19,361.71286309557,363.713514002564,"left",1,1,0.533331472717691,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"533","D17T06_t1_nback.csv","T","left","Lure",0,20,20,20,365.213593080174,367.21518329496,"left",1,1,0.487217810645234,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"534","D17T06_t1_nback.csv","J","left","Distractor",0,21,21,21,368.71275915578,370.715176076919,"left",1,1,0.523274655453861,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"535","D17T06_t1_nback.csv","P","left","Distractor",0,22,22,22,372.213617781934,374.215124909009,"left",1,1,0.479483278060798,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"536","D17T06_t1_nback.csv","F","left","Distractor",0,23,23,23,375.713564689213,377.715898843482,"left",1,1,0.562774024903774,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"537","D17T06_t1_nback.csv","L","left","Distractor",0,24,24,24,379.213586984959,381.214654934302,"left",1,1,0.519847208517604,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"538","D17T06_t1_nback.csv","W","left","Pretarget",0,25,25,25,382.712905762251,384.715113841346,"left",1,1,0.47553837770829,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"539","D17T06_t1_nback.csv","W","right","Target",0,26,26,26,386.212776960281,388.213363706891,"right",1,1,0.625200781854801,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"540","D17T06_t1_nback.csv","V","left","Distractor",0,27,27,27,389.713428027637,391.715101330075,"left",1,1,0.483325521810912,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"541","D17T06_t1_nback.csv","W","left","Lure",0,28,28,28,393.212999596784,395.214852869045,"left",1,1,0.56767074437812,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"542","D17T06_t1_nback.csv","R","left","Pretarget",0,29,29,29,396.712930784794,398.715570663218,"left",1,1,0.490937508118805,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"543","D17T06_t1_nback.csv","R","right","Target",0,30,30,30,400.212770223443,402.212693872629,"right",1,1,0.593806150311138,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"544","D17T06_t1_nback.csv","G","left","Distractor",0,31,31,31,403.713655155327,405.715195966652,"left",1,1,0.451307572307996,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"545","D17T06_t1_nback.csv","R","left","Lure",0,32,32,32,407.212990614295,409.214810523205,"left",1,1,0.487635815457907,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"546","D17T06_t1_nback.csv","S","left","Distractor",0,33,33,33,410.712998473959,412.714637450641,"left",1,1,0.555805567128118,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"547","D17T06_t1_nback.csv","R","left","Lure",0,34,34,34,414.212882183318,416.212648639572,"left",1,1,0.530174782441463,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"548","D17T06_t1_nback.csv","P","left","Pretarget",0,35,35,35,417.71276428859,419.71480105957,"left",1,1,0.54808932018932,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"549","D17T06_t1_nback.csv","P","right","Target",0,36,36,36,421.213003125566,423.213037772221,"right",1,1,0.697587153001223,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"550","D17T06_t1_nback.csv","Y","left","Pretarget",0,37,37,37,424.713665100222,426.715152979188,"left",1,1,0.523354535107501,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"551","D17T06_t1_nback.csv","Y","right","Target",0,38,38,38,428.213730383373,430.213142353576,"right",1,1,0.57734388258541,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"552","D17T06_t1_nback.csv","J","left","Distractor",0,39,39,39,431.713633661624,433.715166773647,"left",1,1,0.499305945180822,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"553","D17T06_t1_nback.csv","Y","left","Lure",0,40,40,40,435.213149411255,437.214743796445,"left",1,1,0.743746048072353,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"554","D17T06_t1_nback.csv","T","left","Distractor",0,41,41,41,438.712814333674,440.714984879014,"left",1,1,0.539424783026334,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"555","D17T06_t1_nback.csv","V","left","Distractor",0,42,42,42,442.21298997273,444.212636449083,"left",1,1,0.545783396519255,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"556","D17T06_t1_nback.csv","N","left","Pretarget",0,43,43,43,445.713662213006,447.716351174109,"left",1,1,0.690121773164719,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"557","D17T06_t1_nback.csv","N","right","Target",0,44,44,44,449.213556508766,451.2130727396,"None",0,1,NA,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"558","D17T06_t1_nback.csv","N","right","Target",0,45,45,45,452.713488659181,454.7132278473,"right",1,1,0.557219982438255,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"559","D17T06_t1_nback.csv","X","left","Distractor",0,46,46,46,456.213489461225,458.216717048606,"left",1,1,0.589689300220925,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"560","D17T06_t1_nback.csv","Z","left","Distractor",0,47,47,47,459.712904479005,461.714927455469,"left",1,1,0.611644337244797,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"561","D17T06_t1_nback.csv","H","left","Pretarget",0,48,48,48,463.212727877602,465.214985039434,"left",1,1,0.503348369325977,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"562","D17T06_t1_nback.csv","H","right","Target",0,49,49,49,466.712731246022,468.712892609357,"right",1,1,0.541505503875669,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"563","D17T06_t1_nback.csv","K","left","Distractor",0,50,50,50,470.21287705045,472.215217299992,"left",1,1,0.527582061884459,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"564","D17T06_t1_nback.csv","V","left","Pretarget",0,51,51,51,473.712822674541,475.712375476782,"left",1,1,0.534385948383715,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"565","D17T06_t1_nback.csv","V","right","Target",0,52,52,52,477.212931265996,479.212848819909,"right",1,1,0.569505089370068,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"566","D17T06_t1_nback.csv","R","left","Distractor",0,53,53,53,480.712826524163,482.712587526767,"left",1,1,0.509916466427967,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"567","D17T06_t1_nback.csv","V","left","Lure",0,54,54,54,484.212836308638,486.212615596945,"left",1,1,0.689847808389459,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"568","D17T06_t1_nback.csv","Y","left","Distractor",0,55,55,55,487.713529401051,489.715017921641,"left",1,1,0.515468584024347,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"569","D17T06_t1_nback.csv","Q","left","Distractor",0,56,56,56,491.212801982823,493.21406979172,"left",1,1,0.616311683377717,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"570","D17T06_t1_nback.csv","Z","left","Pretarget",0,57,57,57,494.712914423901,496.714604408015,"left",1,1,0.523757141432725,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"571","D17T06_t1_nback.csv","Z","right","Target",0,58,58,58,498.212966233375,500.21285619837,"right",1,1,0.497670176555403,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"572","D17T06_t1_nback.csv","B","left","Distractor",0,59,59,59,501.712830053002,503.713869130181,"left",1,1,0.468603924848139,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"573","D17T06_t1_nback.csv","S","left","Pretarget",0,60,60,60,505.213523145416,507.215043425385,"left",1,1,0.551388767256867,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"574","D17T06_t1_nback.csv","S","right","Target",0,61,61,61,508.712832940219,510.712797651999,"right",1,1,0.573594671324827,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"575","D17T06_t1_nback.csv","T","left","Distractor",0,62,62,62,512.212889882561,514.214480738912,"left",1,1,0.543790896248538,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"576","D17T06_t1_nback.csv","D","left","Distractor",0,63,63,63,515.713525551429,517.716023314628,"left",1,1,0.530660797317978,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"577","D17T06_t1_nback.csv","R","left","Distractor",0,0,0,0,533.163458808558,535.164719880675,"left",1,1,0.649722875328735,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"578","D17T06_t1_nback.csv","V","left","Distractor",0,1,1,1,536.663189174607,538.663867670519,"left",1,1,0.462663316226099,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"579","D17T06_t1_nback.csv","N","left","Pretarget",0,2,2,2,540.162741495646,542.163788913691,"left",1,1,0.48270637425594,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"580","D17T06_t1_nback.csv","N","right","Target",0,3,3,3,543.662894357753,545.66302396165,"right",1,1,0.48742986068828,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"581","D17T06_t1_nback.csv","S","left","Distractor",0,4,4,4,547.163550237135,549.165025925613,"left",1,1,0.52135914756218,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"582","D17T06_t1_nback.csv","N","left","Lure",0,5,5,5,550.662855540693,552.66249752586,"left",1,1,0.528141219576355,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"583","D17T06_t1_nback.csv","Z","left","Distractor",0,6,6,6,554.163354547985,556.164955028391,"left",1,1,0.609305050165858,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"584","D17T06_t1_nback.csv","L","left","Pretarget",0,7,7,7,557.662639961869,559.662561044621,"left",1,1,0.471865517320111,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"585","D17T06_t1_nback.csv","L","right","Target",0,8,8,8,561.163475811074,563.163020272448,"right",1,1,0.747569043771364,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"586","D17T06_t1_nback.csv","H","left","Distractor",0,9,9,9,564.663526337361,566.665105644905,"left",1,1,0.445389419735875,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"587","D17T06_t1_nback.csv","L","left","Lure",0,10,10,10,568.162842869002,570.164589955879,"left",1,1,0.51389055972686,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"588","D17T06_t1_nback.csv","X","left","Pretarget",0,11,11,11,571.663426247193,573.66499368503,"left",1,1,0.485495425527915,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"589","D17T06_t1_nback.csv","X","right","Target",0,12,12,12,575.162874628382,577.162865004328,"right",1,1,0.475459460401908,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"590","D17T06_t1_nback.csv","X","right","Target",0,13,13,13,578.662810949259,580.662858107127,"right",1,1,0.495400503452402,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"591","D17T06_t1_nback.csv","R","left","Distractor",0,14,14,14,582.162882006844,584.16478756984,"left",1,1,0.449635873839725,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"592","D17T06_t1_nback.csv","T","left","Distractor",0,15,15,15,585.662738448009,587.663611991447,"left",1,1,0.502761622716207,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"593","D17T06_t1_nback.csv","V","left","Pretarget",0,16,16,16,589.163556011568,591.164533815579,"left",1,1,0.521827197517268,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"594","D17T06_t1_nback.csv","V","right","Target",0,17,17,17,592.66294119478,594.662772773823,"right",1,1,0.495483270322438,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"595","D17T06_t1_nback.csv","N","left","Distractor",0,18,18,18,596.162907991791,598.164896963281,"left",1,1,0.529628777701873,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"596","D17T06_t1_nback.csv","B","left","Distractor",0,19,19,19,599.662762828986,601.662156834267,"left",1,1,0.536306268244516,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"597","D17T06_t1_nback.csv","V","left","Lure",0,20,20,20,603.163368021662,605.162474267709,"left",1,1,0.507934873341583,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"598","D17T06_t1_nback.csv","P","left","Distractor",0,21,21,21,606.663403149461,608.664995289058,"left",1,1,0.525598223262932,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"599","D17T06_t1_nback.csv","K","left","Pretarget",0,22,22,22,610.162602588418,612.164705123752,"left",1,1,0.481648048909847,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"600","D17T06_t1_nback.csv","K","right","Target",0,23,23,23,613.662686798954,615.662784001906,"right",1,1,0.551602100487798,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"601","D17T06_t1_nback.csv","J","left","Pretarget",0,24,24,24,617.162725455535,619.163795650529,"left",1,1,0.586593562329654,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"602","D17T06_t1_nback.csv","J","right","Target",0,25,25,25,620.66274037282,622.66301369603,"right",1,1,0.511301688791718,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"603","D17T06_t1_nback.csv","H","left","Distractor",0,26,26,26,624.163382778526,626.165255940519,"left",1,1,0.513137316971552,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"604","D17T06_t1_nback.csv","J","left","Lure",0,27,27,27,627.66334829235,629.66495839681,"left",1,1,0.549439896014519,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"605","D17T06_t1_nback.csv","V","left","Distractor",0,28,28,28,631.162803410378,633.162404974515,"left",1,1,0.507979464833625,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"606","D17T06_t1_nback.csv","Z","left","Pretarget",0,29,29,29,634.663611349883,636.665013895545,"left",1,1,0.493296684930101,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"607","D17T06_t1_nback.csv","Z","right","Target",0,30,30,30,638.1628601923,640.162791219947,"right",1,1,0.45161329646362,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"608","D17T06_t1_nback.csv","T","left","Distractor",0,31,31,31,641.662912322616,643.664329304418,"left",1,1,0.598372443870176,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
"609","D17T06_t1_nback.csv","Z","left","Lure",0,32,32,32,645.162792823918,647.163670216978,"left",1,1,0.490632746368647,"D17T06","2021_Oct_18_1005","t1_Paradigm","2021.1.4",59.959433190772,NA
