Sub,Session,Procedure[Trial],,Condition,CueCued[SubTrial],CueUncued[SubTrial],Match[SubTrial],Name[SubTrial],Stimulus[SubTrial],Type trial,Stimulus.ACC,Stimulus..CRESP,Stimulus.RESP,Stimulus.RT
3,1,Block3,20,Cued,0,0,NONMATCH,d1,L,control,1,3,3,665
3,1,Block3,21,Cued,0,0,NONMATCH,0,B,control,1,3,3,548
3,1,Block3,22,Cued,0,0,NONMATCH,v2,D,4back,0,3,4,890
3,1,Block3,23,Cued,0,0,MATCH,d2,L,3back,0,4,3,572
3,1,Block3,24,Cued,2,0,NONMATCH,t1,T,control,1,3,3,1014
3,1,Block3,25,Cued,2,0,NONMATCH,t1,K,control,1,3,3,1036
3,1,Block3,26,Cued,0,0,NONMATCH,t2,T,2back,0,3,4,818
3,1,Block3,27,Cued,0,0,NONMATCH,t2,K,2back,0,3,4,1112
3,1,Block3,28,Cued,0,0,NONMATCH,d1,E,control,1,3,3,972
3,1,Block3,29,Cued,0,0,NONMATCH,d1,O,control,1,3,3,1098
3,1,Block3,30,Cued,0,0,NONMATCH,0,S,control,1,3,3,573
3,1,Block3,31,Cued,0,0,MATCH,d2,E,3back,1,4,4,930
3,1,Block3,32,Cued,0,0,MATCH,d2,O,3back,0,4,3,626
3,1,Block4,1,Cued,0,0,NONMATCH,0,L,control,1,3,3,924
3,1,Block4,2,Cued,0,0,NONMATCH,0,K,control,1,3,3,530
3,1,Block4,3,Cued,0,0,NONMATCH,d1,T,control,1,3,3,495
3,1,Block4,4,Cued,0,0,NONMATCH,0,Y,control,1,3,3,628
3,1,Block4,5,Cued,2,0,NONMATCH,t1,P,control,1,3,3,1412
3,1,Block4,6,Cued,0,0,MATCH,d2,T,3back,1,4,4,591
3,1,Block4,7,Cued,0,0,NONMATCH,t2,P,2back,0,3,4,736
3,1,Block4,8,Cued,4,0,NONMATCH,v1,Z,control,1,3,3,536
3,1,Block4,9,Cued,4,0,NONMATCH,v1,W,control,1,3,3,565
3,1,Block4,10,Cued,0,0,NONMATCH,0,B,control,1,3,3,506
3,1,Block4,11,Cued,0,0,NONMATCH,0,C,control,1,3,3,696
3,1,Block4,12,Cued,0,0,NONMATCH,v2,Z,4back,1,3,3,1513
3,1,Block4,13,Cued,0,0,NONMATCH,v2,W,4back,0,3,4,493
3,1,Block4,14,Cued,2,0,NONMATCH,t1,S,control,1,3,3,486
3,1,Block4,15,Cued,0,0,NONMATCH,d1,E,control,1,3,3,517
3,1,Block4,16,Cued,0,0,NONMATCH,t2,S,2back,1,3,3,1020
3,1,Block4,17,Cued,2,0,NONMATCH,t1,R,control,1,3,3,897
3,1,Block4,18,Cued,0,0,MATCH,d2,E,3back,1,4,4,726
3,1,Block4,19,Cued,0,0,NONMATCH,t2,R,2back,0,3,4,913
3,1,Block4,20,Cued,0,0,NONMATCH,d1,G,control,1,3,3,507
3,1,Block4,21,Cued,4,0,NONMATCH,v1,O,control,1,3,3,844
3,1,Block4,22,Cued,0,0,NONMATCH,0,M,control,1,3,3,843
3,1,Block4,23,Cued,0,0,MATCH,d2,G,3back,1,4,4,631
3,1,Block4,24,Cued,4,0,NONMATCH,v1,J,control,1,3,3,894
3,1,Block4,25,Cued,0,0,NONMATCH,v2,O,4back,1,3,3,1380
3,1,Block4,26,Cued,0,0,NONMATCH,0,A,control,1,3,3,793
3,1,Block4,27,Cued,0,0,NONMATCH,d1,D,control,1,3,3,526
3,1,Block4,28,Cued,0,0,NONMATCH,v2,J,4back,1,3,3,594
3,1,Block4,29,Cued,2,0,NONMATCH,t1,H,control,1,3,3,547
3,1,Block4,30,Cued,0,0,MATCH,d2,D,3back,1,4,4,483
3,1,Block4,31,Cued,0,0,NONMATCH,t2,H,2back,1,3,3,731
3,1,Block4,32,Cued,0,0,NONMATCH,0,U,control,1,3,3,819
4,1,Block1,1,Uncued,0,0,NONMATCH,0,T,control,1,4,4,296
4,1,Block1,2,Uncued,0,0,NONMATCH,d1,C,control,1,4,4,291
4,1,Block1,3,Uncued,4,0,NONMATCH,v1,Y,control,1,4,4,366
4,1,Block1,4,Uncued,0,0,NONMATCH,0,H,control,0,4,3,794
4,1,Block1,5,Uncued,0,0,MATCH,d2,C,3back,0,3,4,478
4,1,Block1,6,Uncued,4,0,NONMATCH,v1,S,control,1,4,4,708
4,1,Block1,7,Uncued,0,0,NONMATCH,v2,Y,4back,0,4,3,840
4,1,Block1,8,Uncued,0,0,NONMATCH,0,G,control,1,4,4,882
4,1,Block1,9,Uncued,2,0,NONMATCH,t1,O,control,1,4,4,727
4,1,Block1,10,Uncued,0,0,NONMATCH,v2,S,4back,1,4,4,740
4,1,Block1,11,Uncued,0,0,NONMATCH,t2,O,2back,0,4,3,857
4,1,Block1,12,Uncued,4,0,NONMATCH,v1,L,control,1,4,4,398
4,1,Block1,13,Uncued,2,0,NONMATCH,t1,E,control,0,4,3,492
4,1,Block1,14,Uncued,0,0,NONMATCH,0,J,control,1,4,4,512
4,1,Block1,15,Uncued,0,0,NONMATCH,t2,E,2back,1,4,4,692
4,1,Block1,16,Uncued,0,0,NONMATCH,v2,L,4back,0,4,3,1463
4,1,Block1,17,Uncued,2,0,NONMATCH,t1,D,control,1,4,4,1343
4,1,Block1,18,Uncued,2,0,NONMATCH,t1,B,control,1,4,4,991
4,1,Block1,19,Uncued,0,0,NONMATCH,t2,D,2back,0,4,3,1163
4,1,Block1,20,Uncued,0,0,NONMATCH,t2,B,2back,0,4,3,847
4,1,Block1,21,Uncued,0,0,NONMATCH,d1,Z,control,1,4,4,718
4,1,Block1,22,Uncued,0,0,NONMATCH,0,R,control,1,4,4,1021
4,1,Block1,23,Uncued,4,0,NONMATCH,v1,W,control,1,4,4,811
4,1,Block1,24,Uncued,0,0,MATCH,d2,Z,3back,1,3,3,753
4,1,Block1,25,Uncued,0,0,NONMATCH,0,U,control,1,4,4,617
4,1,Block1,26,Uncued,0,0,NONMATCH,d1,M,control,1,4,4,917
4,1,Block1,27,Uncued,0,0,NONMATCH,v2,W,4back,1,4,4,1264
4,1,Block1,28,Uncued,0,0,NONMATCH,d1,K,control,1,4,4,905
4,1,Block1,29,Uncued,0,0,MATCH,d2,M,3back,0,3,4,887
4,1,Block1,30,Uncued,0,0,NONMATCH,0,P,control,1,4,4,946
4,1,Block1,31,Uncued,0,0,MATCH,d2,K,3back,1,3,3,648
4,1,Block1,32,Uncued,0,0,NONMATCH,0,A,control,1,4,4,1043
4,1,Block2,1,Uncued,2,0,NONMATCH,t1,W,control,1,4,4,493
4,1,Block2,2,Uncued,0,0,NONMATCH,d1,K,control,1,4,4,369
4,1,Block2,3,Uncued,0,0,NONMATCH,t2,W,2back,1,4,4,347
4,1,Block2,4,Uncued,0,0,NONMATCH,0,U,control,1,4,4,936
4,1,Block2,5,Uncued,0,0,MATCH,d2,K,3back,1,3,3,872
4,1,Block2,6,Uncued,0,0,NONMATCH,d1,A,control,1,4,4,531
4,1,Block2,7,Uncued,0,0,NONMATCH,0,J,control,1,4,4,880
4,1,Block2,8,Uncued,2,0,NONMATCH,t1,Z,control,1,4,4,619
4,1,Block2,9,Uncued,0,0,MATCH,d2,A,3back,1,3,3,716
4,1,Block2,10,Uncued,0,0,NONMATCH,t2,Z,2back,0,4,3,1148
4,1,Block2,11,Uncued,0,0,NONMATCH,d1,E,control,1,4,4,980
4,1,Block2,12,Uncued,0,0,NONMATCH,d1,M,control,1,4,4,884
4,1,Block2,13,Uncued,0,0,NONMATCH,0,O,control,0,4,3,886
4,1,Block2,14,Uncued,0,0,MATCH,d2,E,3back,0,3,4,1261
4,1,Block2,15,Uncued,0,0,MATCH,d2,M,3back,0,3,4,1007
4,1,Block2,16,Uncued,4,0,NONMATCH,v1,P,control,1,4,4,1056
4,1,Block2,17,Uncued,0,0,NONMATCH,0,S,control,1,4,4,912
4,1,Block2,18,Uncued,0,0,NONMATCH,0,B,control,1,4,4,650
4,1,Block2,19,Uncued,2,0,NONMATCH,t1,L,control,1,4,4,766
4,1,Block2,20,Uncued,0,0,NONMATCH,v2,P,4back,0,4,3,1168
4,1,Block2,21,Uncued,0,0,NONMATCH,t2,L,2back,0,4,3,889
4,1,Block2,22,Uncued,4,0,NONMATCH,v1,R,control,1,4,4,656
4,1,Block2,23,Uncued,2,0,NONMATCH,t1,D,control,1,4,4,765
4,1,Block2,24,Uncued,0,0,NONMATCH,0,C,control,1,4,4,860
4,1,Block2,25,Uncued,0,0,NONMATCH,t2,D,2back,0,4,3,883
4,1,Block2,26,Uncued,0,0,NONMATCH,v2,R,4back,0,4,3,828
4,1,Block2,27,Uncued,4,0,NONMATCH,v1,H,control,1,4,4,773
4,1,Block2,28,Uncued,4,0,NONMATCH,v1,T,control,1,4,4,906
4,1,Block2,29,Uncued,0,0,NONMATCH,0,G,control,1,4,4,922
4,1,Block2,30,Uncued,0,0,NONMATCH,0,Y,control,1,4,4,762
4,1,Block2,31,Uncued,0,0,NONMATCH,v2,H,4back,0,4,3,1205
4,1,Block2,32,Uncued,0,0,NONMATCH,v2,T,4back,1,4,4,756
4,1,Block3,1,Cued,0,0,NONMATCH,0,H,control,1,4,4,817
4,1,Block3,2,Cued,2,0,NONMATCH,t1,G,control,1,4,4,486
4,1,Block3,3,Cued,0,0,NONMATCH,d1,K,control,1,4,4,433
4,1,Block3,4,Cued,0,0,NONMATCH,t2,G,2back,1,4,4,676
4,1,Block3,5,Cued,4,0,NONMATCH,v1,A,control,1,4,4,1080
4,1,Block3,6,Cued,0,0,MATCH,d2,K,3back,1,3,3,1063
4,1,Block3,7,Cued,0,0,NONMATCH,0,S,control,1,4,4,1224
4,1,Block3,8,Cued,4,0,NONMATCH,v1,L,control,1,4,4,1194
4,1,Block3,9,Cued,0,0,NONMATCH,v2,A,4back,1,4,4,958
4,1,Block3,10,Cued,0,0,NONMATCH,d1,D,control,1,4,4,1045
4,1,Block3,11,Cued,0,0,NONMATCH,0,C,control,1,4,4,800
4,1,Block3,12,Cued,0,0,NONMATCH,v2,L,4back,1,4,4,1422
4,1,Block3,13,Cued,0,0,MATCH,d2,D,3back,1,3,3,927
4,1,Block3,14,Cued,4,0,NONMATCH,v1,J,control,1,4,4,1004
4,1,Block3,15,Cued,0,0,NONMATCH,0,B,control,1,4,4,931
4,1,Block3,16,Cued,0,0,NONMATCH,d1,Y,control,1,4,4,945
4,1,Block3,17,Cued,0,0,NONMATCH,0,T,control,1,4,4,1195
4,1,Block3,18,Cued,0,0,NONMATCH,v2,J,4back,0,4,3,736
4,1,Block3,19,Cued,0,0,MATCH,d2,Y,3back,1,3,3,828
4,1,Block3,20,Cued,2,0,NONMATCH,t1,O,control,1,4,4,883
4,1,Block3,21,Cued,0,0,NONMATCH,0,E,control,1,4,4,683
4,1,Block3,22,Cued,0,0,NONMATCH,t2,O,2back,0,4,3,1038
4,1,Block3,23,Cued,2,0,NONMATCH,t1,U,control,1,4,4,1376
4,1,Block3,24,Cued,2,0,NONMATCH,t1,P,control,1,4,4,990
4,1,Block3,25,Cued,0,0,NONMATCH,t2,U,2back,1,4,4,986
4,1,Block3,26,Cued,0,0,NONMATCH,t2,P,2back,0,4,3,976
4,1,Block3,27,Cued,0,0,NONMATCH,d1,W,control,1,4,4,1031
4,1,Block3,28,Cued,4,0,NONMATCH,v1,Z,control,1,4,4,1105
4,1,Block3,29,Cued,0,0,NONMATCH,0,R,control,1,4,4,705
4,1,Block3,30,Cued,0,0,MATCH,d2,W,3back,1,3,3,773
4,1,Block3,31,Cued,0,0,NONMATCH,0,M,control,1,4,4,923
4,1,Block3,32,Cued,0,0,NONMATCH,v2,Z,4back,0,4,3,887
4,1,Block4,1,Cued,0,0,NONMATCH,d1,H,control,1,4,4,808
4,1,Block4,2,Cued,0,0,NONMATCH,0,K,control,1,4,4,407
4,1,Block4,3,Cued,4,0,NONMATCH,v1,Z,control,1,4,4,495
4,1,Block4,4,Cued,0,0,MATCH,d2,H,3back,1,3,3,1014
4,1,Block4,5,Cued,0,0,NONMATCH,0,S,control,1,4,4,745
4,1,Block4,6,Cued,0,0,NONMATCH,d1,D,control,1,4,4,955
4,1,Block4,7,Cued,0,0,NONMATCH,v2,Z,4back,1,4,4,1495
4,1,Block4,8,Cued,2,0,NONMATCH,t1,E,control,1,4,4,897
4,1,Block4,9,Cued,0,0,MATCH,d2,D,3back,1,3,3,854
4,1,Block4,10,Cued,0,0,NONMATCH,t2,E,2back,0,4,3,1153
4,1,Block4,11,Cued,4,0,NONMATCH,v1,U,control,1,4,4,748
4,1,Block4,12,Cued,0,0,NONMATCH,0,C,control,1,4,4,982
4,1,Block4,13,Cued,4,0,NONMATCH,v1,O,control,1,4,4,964
4,1,Block4,14,Cued,0,0,NONMATCH,0,P,control,1,4,4,1305
4,1,Block4,15,Cued,0,0,NONMATCH,v2,U,4back,0,4,3,868
4,1,Block4,16,Cued,0,0,NONMATCH,d1,M,control,1,4,4,1019
4,1,Block4,17,Cued,0,0,NONMATCH,v2,O,4back,0,4,3,1039
4,1,Block4,18,Cued,4,0,NONMATCH,v1,L,control,1,4,4,805
4,1,Block4,19,Cued,0,0,MATCH,d2,M,3back,1,3,3,855
4,1,Block4,20,Cued,0,0,NONMATCH,0,J,control,1,4,4,664
4,1,Block4,21,Cued,2,0,NONMATCH,t1,Y,control,1,4,4,790
4,1,Block4,22,Cued,0,0,NONMATCH,v2,L,4back,1,4,4,1086
4,1,Block4,23,Cued,0,0,NONMATCH,t2,Y,2back,0,4,3,844
4,1,Block4,24,Cued,0,0,NONMATCH,0,T,control,1,4,4,804
4,1,Block4,25,Cued,0,0,NONMATCH,d1,W,control,1,4,4,950
4,1,Block4,26,Cued,0,0,NONMATCH,0,G,control,1,4,4,1208
4,1,Block4,27,Cued,2,0,NONMATCH,t1,B,control,1,4,4,724
4,1,Block4,28,Cued,0,0,MATCH,d2,W,3back,1,3,3,846
4,1,Block4,29,Cued,0,0,NONMATCH,t2,B,2back,0,4,3,1055
4,1,Block4,30,Cued,2,0,NONMATCH,t1,R,control,1,4,4,609
4,1,Block4,31,Cued,0,0,NONMATCH,0,A,control,1,4,4,617
4,1,Block4,32,Cued,0,0,NONMATCH,t2,R,2back,0,4,3,1738
5,1,Block1,1,Uncued,0,0,NONMATCH,0,M,control,1,3,3,693
5,1,Block1,2,Uncued,0,0,NONMATCH,0,P,control,1,3,3,753
5,1,Block1,3,Uncued,0,0,NONMATCH,d1,S,control,1,3,3,708
5,1,Block1,4,Uncued,4,0,NONMATCH,v1,G,control,1,3,3,810
5,1,Block1,5,Uncued,0,0,NONMATCH,0,W,control,1,3,3,967
5,1,Block1,6,Uncued,0,0,MATCH,d2,S,3back,0,4,3,2309
5,1,Block1,7,Uncued,0,0,NONMATCH,d1,J,control,1,3,3,1708
5,1,Block1,8,Uncued,0,0,NONMATCH,v2,G,4back,1,3,3,1317
5,1,Block1,9,Uncued,2,0,NONMATCH,t1,B,control,1,3,3,651
5,1,Block1,10,Uncued,0,0,MATCH,d2,J,3back,0,4,3,1498
5,1,Block1,11,Uncued,0,0,NONMATCH,t2,B,2back,0,3,4,1262
5,1,Block1,12,Uncued,4,0,NONMATCH,v1,L,control,1,3,3,1230
5,1,Block1,13,Uncued,2,0,NONMATCH,t1,K,control,1,3,3,1124
5,1,Block1,14,Uncued,0,0,NONMATCH,0,D,control,1,3,3,1050
5,1,Block1,15,Uncued,0,0,NONMATCH,t2,K,2back,1,3,3,1471
5,1,Block1,16,Uncued,0,0,NONMATCH,v2,L,4back,0,3,4,1414
5,1,Block1,17,Uncued,0,0,NONMATCH,d1,E,control,1,3,3,1080
5,1,Block1,18,Uncued,4,0,NONMATCH,v1,A,control,1,3,3,1063
5,1,Block1,19,Uncued,0,0,NONMATCH,0,Z,control,1,3,3,923
5,1,Block1,20,Uncued,0,0,MATCH,d2,E,3back,0,4,3,1501
5,1,Block1,21,Uncued,2,0,NONMATCH,t1,R,control,1,3,3,1919
5,1,Block1,22,Uncued,0,0,NONMATCH,v2,A,4back,0,3,4,1413
5,1,Block1,23,Uncued,0,0,NONMATCH,t2,R,2back,1,3,3,1543
5,1,Block1,24,Uncued,4,0,NONMATCH,v1,H,control,1,3,3,879
5,1,Block1,25,Uncued,0,0,NONMATCH,0,Y,control,1,3,3,925
5,1,Block1,26,Uncued,0,0,NONMATCH,d1,T,control,1,3,3,745
5,1,Block1,27,Uncued,0,0,NONMATCH,0,C,control,1,3,3,930
5,1,Block1,28,Uncued,0,0,NONMATCH,v2,H,4back,0,3,4,1187
5,1,Block1,29,Uncued,0,0,MATCH,d2,T,3back,0,4,,0
5,1,Block1,30,Uncued,2,0,NONMATCH,t1,O,control,1,3,3,1111
5,1,Block1,31,Uncued,0,0,NONMATCH,0,U,control,1,3,3,689
5,1,Block1,32,Uncued,0,0,NONMATCH,t2,O,2back,1,3,3,1492
5,1,Block2,1,Uncued,4,0,NONMATCH,v1,J,control,1,3,3,665
5,1,Block2,2,Uncued,2,0,NONMATCH,t1,R,control,1,3,3,682
5,1,Block2,3,Uncued,0,0,NONMATCH,0,O,control,1,3,3,590
5,1,Block2,4,Uncued,0,0,NONMATCH,t2,R,2back,1,3,3,1229
5,1,Block2,5,Uncued,0,0,NONMATCH,v2,J,4back,0,3,4,1043
5,1,Block2,6,Uncued,0,0,NONMATCH,d1,E,control,1,3,3,909
5,1,Block2,7,Uncued,0,0,NONMATCH,0,H,control,1,3,3,990
5,1,Block2,8,Uncued,2,0,NONMATCH,t1,G,control,1,3,3,808
5,1,Block2,9,Uncued,0,0,MATCH,d2,E,3back,1,4,4,1484
5,1,Block2,10,Uncued,0,0,NONMATCH,t2,G,2back,1,3,3,1999
5,1,Block2,11,Uncued,0,0,NONMATCH,d1,W,control,1,3,3,1062
5,1,Block2,12,Uncued,0,0,NONMATCH,0,M,control,1,3,3,1021
5,1,Block2,13,Uncued,0,0,NONMATCH,0,S,control,1,3,3,1286
5,1,Block2,14,Uncued,0,0,MATCH,d2,W,3back,1,4,4,2034
5,1,Block2,15,Uncued,2,0,NONMATCH,t1,Y,control,1,3,3,697
5,1,Block2,16,Uncued,4,0,NONMATCH,v1,U,control,1,3,3,866
5,1,Block2,17,Uncued,0,0,NONMATCH,t2,Y,2back,1,3,3,833
5,1,Block2,18,Uncued,0,0,NONMATCH,0,K,control,1,3,3,872
5,1,Block2,19,Uncued,2,0,NONMATCH,t1,T,control,1,3,3,918
5,1,Block2,20,Uncued,0,0,NONMATCH,v2,U,4back,0,3,4,1061
5,1,Block2,21,Uncued,0,0,NONMATCH,t2,T,2back,1,3,3,1548
5,1,Block2,22,Uncued,0,0,NONMATCH,d1,Z,control,1,3,3,1070
5,1,Block2,23,Uncued,4,0,NONMATCH,v1,D,control,1,3,3,1095
5,1,Block2,24,Uncued,0,0,NONMATCH,0,B,control,1,3,3,739
5,1,Block2,25,Uncued,0,0,MATCH,d2,Z,3back,1,4,4,2004
5,1,Block2,26,Uncued,4,0,NONMATCH,v1,P,control,1,3,3,977
5,1,Block2,27,Uncued,0,0,NONMATCH,v2,D,4back,1,3,3,820
5,1,Block2,28,Uncued,0,0,NONMATCH,0,L,control,1,3,3,961
5,1,Block2,29,Uncued,0,0,NONMATCH,d1,A,control,1,3,3,732
5,1,Block2,30,Uncued,0,0,NONMATCH,v2,P,4back,0,3,4,1086
5,1,Block2,31,Uncued,0,0,NONMATCH,0,C,control,1,3,3,823
5,1,Block2,32,Uncued,0,0,MATCH,d2,A,3back,1,4,4,899
5,1,Block3,1,Cued,0,0,NONMATCH,0,P,control,1,3,3,740
5,1,Block3,2,Cued,0,0,NONMATCH,0,B,control,1,3,3,614
5,1,Block3,3,Cued,0,0,NONMATCH,d1,G,control,1,3,3,618
5,1,Block3,4,Cued,4,0,NONMATCH,v1,K,control,1,3,3,1122
5,1,Block3,5,Cued,0,0,NONMATCH,0,S,control,1,3,3,853
5,1,Block3,6,Cued,0,0,MATCH,d2,G,3back,0,4,3,722
5,1,Block3,7,Cued,0,0,NONMATCH,d1,J,control,1,3,3,724
5,1,Block3,8,Cued,0,0,NONMATCH,v2,K,4back,1,3,3,666
5,1,Block3,9,Cued,0,0,NONMATCH,0,L,control,1,3,3,609
5,1,Block3,10,Cued,0,0,MATCH,d2,J,3back,0,4,3,1519
5,1,Block3,11,Cued,4,0,NONMATCH,v1,Y,control,1,3,3,1218
5,1,Block3,12,Cued,2,0,NONMATCH,t1,R,control,1,3,3,772
5,1,Block3,13,Cued,0,0,NONMATCH,0,Z,control,1,3,3,945
5,1,Block3,14,Cued,0,0,NONMATCH,t2,R,2back,1,3,3,719
5,1,Block3,15,Cued,0,0,NONMATCH,v2,Y,4back,0,3,4,867
5,1,Block3,16,Cued,2,0,NONMATCH,t1,C,control,1,3,3,1546
5,1,Block3,17,Cued,0,0,NONMATCH,d1,O,control,1,3,3,1530
5,1,Block3,18,Cued,0,0,NONMATCH,t2,C,2back,1,3,3,1103
5,1,Block3,19,Cued,4,0,NONMATCH,v1,W,control,1,3,3,650
5,1,Block3,20,Cued,0,0,MATCH,d2,O,3back,0,4,3,887
5,1,Block3,21,Cued,0,0,NONMATCH,0,H,control,1,3,3,1108
5,1,Block3,22,Cued,2,0,NONMATCH,t1,T,control,1,3,3,1552
5,1,Block3,23,Cued,0,0,NONMATCH,v2,W,4back,1,3,3,1111
5,1,Block3,24,Cued,0,0,NONMATCH,t2,T,2back,1,3,3,1314
5,1,Block3,25,Cued,4,0,NONMATCH,v1,E,control,1,3,3,1266
5,1,Block3,26,Cued,2,0,NONMATCH,t1,U,control,1,3,3,782
5,1,Block3,27,Cued,0,0,NONMATCH,d1,D,control,1,3,3,652
5,1,Block3,28,Cued,0,0,NONMATCH,t2,U,2back,0,3,4,907
5,1,Block3,29,Cued,0,0,NONMATCH,v2,E,4back,1,3,3,1540
5,1,Block3,30,Cued,0,0,MATCH,d2,D,3back,0,4,3,1134
5,1,Block3,31,Cued,0,0,NONMATCH,0,M,control,1,3,3,1026
5,1,Block3,32,Cued,0,0,NONMATCH,0,A,control,1,3,3,800
5,1,Block4,1,Cued,2,0,NONMATCH,t1,A,control,1,3,3,737
5,1,Block4,2,Cued,0,0,NONMATCH,d1,O,control,1,3,3,538
5,1,Block4,3,Cued,0,0,NONMATCH,t2,A,2back,1,3,3,802
5,1,Block4,4,Cued,0,0,NONMATCH,0,Z,control,1,3,3,546
5,1,Block4,5,Cued,0,0,MATCH,d2,O,3back,1,4,4,1486
5,1,Block4,6,Cued,4,0,NONMATCH,v1,M,control,1,3,3,1407
5,1,Block4,7,Cued,0,0,NONMATCH,0,Y,control,1,3,3,536
5,1,Block4,8,Cued,4,0,NONMATCH,v1,P,control,1,3,3,717
5,1,Block4,9,Cued,0,0,NONMATCH,0,S,control,1,3,3,794
5,1,Block4,10,Cued,0,0,NONMATCH,v2,M,4back,0,3,4,860
5,1,Block4,11,Cued,2,0,NONMATCH,t1,B,control,1,3,3,2060
5,1,Block4,12,Cued,0,0,NONMATCH,v2,P,4back,1,3,3,714
5,1,Block4,13,Cued,0,0,NONMATCH,t2,B,2back,1,3,3,997
5,1,Block4,14,Cued,4,0,NONMATCH,v1,E,control,1,3,3,963
5,1,Block4,15,Cued,0,0,NONMATCH,0,K,control,1,3,3,845
5,1,Block4,16,Cued,0,0,NONMATCH,d1,T,control,1,3,3,847
5,1,Block4,17,Cued,0,0,NONMATCH,0,H,control,1,3,3,819
5,1,Block4,18,Cued,0,0,NONMATCH,v2,E,4back,0,3,4,1222
5,1,Block4,19,Cued,0,0,MATCH,d2,T,3back,1,4,4,1335
5,1,Block4,20,Cued,2,0,NONMATCH,t1,U,control,1,3,3,1060
5,1,Block4,21,Cued,0,0,NONMATCH,0,W,control,1,3,3,496
5,1,Block4,22,Cued,0,0,NONMATCH,t2,U,2back,1,3,3,957
5,1,Block4,23,Cued,2,0,NONMATCH,t1,L,control,1,3,3,605
5,1,Block4,24,Cued,0,0,NONMATCH,d1,G,control,1,3,3,1236
5,1,Block4,25,Cued,0,0,NONMATCH,t2,L,2back,1,3,3,1543
5,1,Block4,26,Cued,4,0,NONMATCH,v1,C,control,1,3,3,1225
5,1,Block4,27,Cued,0,0,MATCH,d2,G,3back,0,4,3,1751
5,1,Block4,28,Cued,0,0,NONMATCH,0,R,control,1,3,3,778
5,1,Block4,29,Cued,0,0,NONMATCH,d1,D,control,1,3,3,1143
5,1,Block4,30,Cued,0,0,NONMATCH,v2,C,4back,1,3,3,1645
5,1,Block4,31,Cued,0,0,NONMATCH,0,J,control,1,3,3,1923
5,1,Block4,32,Cued,0,0,MATCH,d2,D,3back,0,4,3,1769
6,1,Block1,1,Uncued,0,0,NONMATCH,d1,U,control,1,3,3,631
6,1,Block1,2,Uncued,0,0,NONMATCH,0,Y,control,1,3,3,412
6,1,Block1,3,Uncued,2,0,NONMATCH,t1,S,control,1,3,3,389
6,1,Block1,4,Uncued,0,0,MATCH,d2,U,3back,1,4,4,335
6,1,Block1,5,Uncued,0,0,NONMATCH,t2,S,2back,0,3,4,881
6,1,Block1,6,Uncued,4,0,NONMATCH,v1,T,control,1,3,3,582
6,1,Block1,7,Uncued,0,0,NONMATCH,0,D,control,1,3,3,711
6,1,Block1,8,Uncued,0,0,NONMATCH,0,Z,control,1,3,3,488
6,1,Block1,9,Uncued,0,0,NONMATCH,d1,L,control,1,3,3,638
6,1,Block1,10,Uncued,0,0,NONMATCH,v2,T,4back,0,3,4,770
6,1,Block1,11,Uncued,0,0,NONMATCH,0,K,control,1,3,3,496
6,1,Block1,12,Uncued,0,0,MATCH,d2,L,3back,1,4,4,784
6,1,Block1,13,Uncued,4,0,NONMATCH,v1,W,control,1,3,3,551
6,1,Block1,14,Uncued,0,0,NONMATCH,0,C,control,1,3,3,687
6,1,Block1,15,Uncued,0,0,NONMATCH,0,A,control,1,3,3,592
6,1,Block1,16,Uncued,0,0,NONMATCH,d1,M,control,1,3,3,676
6,1,Block1,17,Uncued,0,0,NONMATCH,v2,W,4back,0,3,4,661
6,1,Block1,18,Uncued,2,0,NONMATCH,t1,G,control,1,3,3,631
6,1,Block1,19,Uncued,0,0,MATCH,d2,M,3back,0,4,3,523
6,1,Block1,20,Uncued,0,0,NONMATCH,t2,G,2back,1,3,3,657
6,1,Block1,21,Uncued,0,0,NONMATCH,0,P,control,1,3,3,701
6,1,Block1,22,Uncued,2,0,NONMATCH,t1,O,control,1,3,3,1012
6,1,Block1,23,Uncued,2,0,NONMATCH,t1,R,control,0,3,4,876
6,1,Block1,24,Uncued,0,0,NONMATCH,t2,O,2back,1,3,3,727
6,1,Block1,25,Uncued,0,0,NONMATCH,t2,R,2back,1,3,3,910
6,1,Block1,26,Uncued,0,0,NONMATCH,d1,J,control,1,3,3,708
6,1,Block1,27,Uncued,4,0,NONMATCH,v1,E,control,1,3,3,647
6,1,Block1,28,Uncued,4,0,NONMATCH,v1,H,control,1,3,3,616
6,1,Block1,29,Uncued,0,0,MATCH,d2,J,3back,1,4,4,688
6,1,Block1,30,Uncued,0,0,NONMATCH,0,B,control,1,3,3,609
6,1,Block1,31,Uncued,0,0,NONMATCH,v2,E,4back,1,3,3,646
6,1,Block1,32,Uncued,0,0,NONMATCH,v2,H,4back,0,3,4,838
6,1,Block2,1,Uncued,0,0,NONMATCH,0,L,control,1,3,3,576
6,1,Block2,2,Uncued,0,0,NONMATCH,d1,G,control,1,3,3,414
6,1,Block2,3,Uncued,4,0,NONMATCH,v1,M,control,1,3,3,516
6,1,Block2,4,Uncued,0,0,NONMATCH,0,T,control,1,3,3,464
6,1,Block2,5,Uncued,0,0,MATCH,d2,G,3back,1,4,4,803
6,1,Block2,6,Uncued,2,0,NONMATCH,t1,A,control,1,3,3,547
6,1,Block2,7,Uncued,0,0,NONMATCH,v2,M,4back,0,3,4,562
